case_id,TransactionID
CC-2800,3197090
CC-2800,3197126
CC-2800,3197128
CC-2800,3197135
CC-2800,3200557
CC-2800,3202169
CC-2800,3202670
CC-2800,3203057
CC-2800,3205168
CC-2800,3209650
CC-2800,3209744
CC-2800,3210411
CC-2800,3210452
CC-2800,3210456
CC-2800,3213511
CC-2800,3214754
CC-2800,3214772
CC-2800,3214799
CC-2800,3218737
CC-2800,3219641
CC-2800,3219661
CC-2800,3051659.0
CC-2801,3215751
CC-2801,3217749
CC-2801,3215751.0
CC-2802,3220097
CC-2803,3218300
CC-2803,3219716
CC-2803,3219764
CC-2803,3218300.0
CC-2804,3219906
CC-2804,3219928
CC-2804,3220003
CC-2804,3219906.0
CC-2805,3218354
CC-2805,3218354.0
CC-2806,3219127
CC-2806,3219127.0
CC-2807,3217969
CC-2807,3220664
CC-2807,3220853
CC-2807,3217969.0
CC-2808,3217815
CC-2808,3217821
CC-2808,3217815.0
CC-2809,3220727
CC-2809,3220727.0
CC-2810,3220240
CC-2811,3220242
CC-2811,3220242.0
CC-2812,3206650
CC-2812,3207673
CC-2812,3210968
CC-2812,3213359
CC-2812,3213360
CC-2812,3213365
CC-2812,3213370
CC-2812,3215208
CC-2812,3215317
CC-2812,3215571
CC-2812,3215630
CC-2812,3215687
CC-2812,3216319
CC-2812,3218763
CC-2812,3206650.0
CC-2813,3215904
CC-2813,3215934
CC-2813,3216014
CC-2813,3216024
CC-2813,3218308
CC-2813,3218329
CC-2813,3218381
CC-2813,3215904.0
CC-2814,3221222
CC-2814,3221222.0
CC-2815,3220996
CC-2815,3221236
CC-2815,3220996.0
CC-2816,3220631
CC-2816,3220631.0
CC-2817,3220442
CC-2817,3220442.0
CC-2818,3219619
CC-2818,3219632
CC-2818,3219619.0
CC-2819,3218723
CC-2819,3218723.0
CC-2820,3218880
CC-2820,3218880.0
CC-2821,3218260
CC-2821,3218260.0
CC-2822,3220750
CC-2822,3220750.0
CC-2823,3218225
CC-2823,3218225.0
CC-2824,3221574
CC-2825,3218553
CC-2825,3218617
CC-2825,3218908
CC-2825,3218935
CC-2825,3218943
CC-2825,3218962
CC-2825,3218553.0
CC-2826,3221001
CC-2826,3221001.0
CC-2827,3221528
CC-2827,3221528.0
CC-2828,3221318
CC-2828,3221325
CC-2828,3221318.0
CC-2829,3217867
CC-2829,3219932
CC-2829,3217867.0
CC-2830,3219102
CC-2830,3219102.0
CC-2831,3221338
CC-2831,3221378
CC-2831,3221338.0
CC-2832,3220322
CC-2832,3220322.0
CC-2833,3220544
CC-2833,3220544.0
CC-2834,3215295
CC-2834,3215680
CC-2834,3218944
CC-2834,3220136
CC-2834,3215295.0
CC-2835,3214566
CC-2835,3217029
CC-2835,3219759
CC-2835,3219796
CC-2835,3214566.0
CC-2836,3219326
CC-2836,3219339
CC-2836,3219326.0
CC-2837,3221210
CC-2837,3221210.0
CC-2838,3221261
CC-2838,3221261.0
CC-2839,3221284
CC-2839,3221284.0
CC-2840,3219968
CC-2840,3219968.0
CC-2841,3195594
CC-2841,3200032
CC-2841,3203709
CC-2841,3206875
CC-2841,3208756
CC-2841,3208770
CC-2841,3209258
CC-2841,3209707
CC-2841,3212298
CC-2841,3212330
CC-2841,3214300
CC-2841,3214901
CC-2841,3215212
CC-2841,3215222
CC-2841,3217658
CC-2841,3221717
CC-2841,3195594.0
CC-2842,3221993
CC-2842,3221993.0
CC-2843,3220519
CC-2843,3220519.0
CC-2844,3208124
CC-2844,3212337
CC-2844,3212471
CC-2844,3215182
CC-2844,3218756
CC-2844,3219972
CC-2844,3208124.0
CC-2845,3215285
CC-2845,3215342
CC-2845,3220580
CC-2845,3215285.0
CC-2846,3222505
CC-2846,3222505.0
CC-2847,3220324
CC-2847,3220324.0
CC-2848,3222449
CC-2848,3222449.0
CC-2849,3219107
CC-2849,3222490
CC-2849,3219107.0
CC-2850,3222954
CC-2851,3220937
CC-2851,3220937.0
CC-2852,3217459
CC-2852,3221995
CC-2852,3222545
CC-2852,3217459.0
CC-2853,3191163
CC-2853,3191166
CC-2853,3191178
CC-2853,3191235
CC-2853,3192367
CC-2853,3192460
CC-2853,3192494
CC-2853,3195038
CC-2853,3195055
CC-2853,3196279
CC-2853,3196287
CC-2853,3198972
CC-2853,3203051
CC-2853,3204729
CC-2853,3204734
CC-2853,3204807
CC-2853,3206514
CC-2853,3206631
CC-2853,3206923
CC-2853,3206982
CC-2853,3207605
CC-2853,3207617
CC-2853,3210274
CC-2853,3211937
CC-2853,3212938
CC-2853,3214954
CC-2853,3215058
CC-2853,3217394
CC-2853,3217480
CC-2853,3220889
CC-2853,3220948
CC-2853,3191163.0
CC-2854,3220566
CC-2854,3220584
CC-2854,3220566.0
CC-2855,3221230
CC-2855,3221230.0
CC-2856,3216749
CC-2856,3220602
CC-2856,3216749.0
CC-2857,3220814
CC-2857,3220870
CC-2857,3220814.0
CC-2858,3222517
CC-2858,3222517.0
CC-2859,3221588
CC-2859,3221864
CC-2859,3221588.0
CC-2860,3222220
CC-2860,3222220.0
CC-2861,3223238
CC-2861,3223238.0
CC-2862,3216268
CC-2862,3217130
CC-2862,3221219
CC-2862,3216268.0
CC-2863,3220751
CC-2863,3220856
CC-2863,3220751.0
CC-2864,3222073
CC-2864,3222073.0
CC-2865,3223053
CC-2865,3223053.0
CC-2866,3222910
CC-2867,3221974
CC-2867,3221974.0
CC-2868,3222144
CC-2868,3222144.0
CC-2869,3223483
CC-2869,3223520
CC-2869,3224021
CC-2869,3224041
CC-2869,3223483.0
CC-2870,3218465
CC-2870,3220848
CC-2870,3218465.0
CC-2871,3222367
CC-2871,3222367.0
CC-2872,3220907
CC-2872,3221011
CC-2872,3221029
CC-2872,3221032
CC-2872,3221110
CC-2872,3221132
CC-2872,3220907.0
CC-2873,3221136
CC-2873,3221136.0
CC-2874,3215769
CC-2874,3220427
CC-2874,3222386
CC-2874,3215769.0
CC-2875,3221784
CC-2875,3221784.0
CC-2876,3221255
CC-2876,3221255.0
CC-2877,3221763
CC-2877,3221766
CC-2877,3221798
CC-2877,3221763.0
CC-2878,3221617
CC-2878,3221617.0
CC-2879,3221576
CC-2879,3221663
CC-2879,3222076
CC-2879,3221576.0
CC-2880,3224125
CC-2881,3222455
CC-2881,3222455.0
CC-2882,3222616
CC-2882,3222616.0
CC-2883,3213607
CC-2883,3213645
CC-2883,3214977
CC-2883,3218515
CC-2883,3222637
CC-2883,3213607.0
CC-2884,3222660
CC-2884,3222660.0
CC-2885,3224702
CC-2885,3224702.0
CC-2886,3224436
CC-2886,3224442
CC-2886,3224436.0
CC-2887,3214890
CC-2887,3214891
CC-2887,3215365
CC-2887,3215385
CC-2887,3215387
CC-2887,3215405
CC-2887,3215490
CC-2887,3215627
CC-2887,3215789
CC-2887,3215801
CC-2887,3215852
CC-2887,3217869
CC-2887,3223349
CC-2887,3214890.0
CC-2888,3224899
CC-2888,3224900
CC-2888,3224903
CC-2888,3224906
CC-2888,3224907
CC-2888,3224899.0
CC-2889,3217982
CC-2889,3218168
CC-2889,3223451
CC-2889,3223693
CC-2889,3217982.0
CC-2890,3221965
CC-2890,3221968
CC-2890,3223864
CC-2890,3221965.0
CC-2891,3224578
CC-2891,3224578.0
CC-2892,3224795
CC-2892,3224795.0
CC-2893,3220756
CC-2893,3223327
CC-2893,3223331
CC-2893,3223372
CC-2893,3220756.0
CC-2894,3223857
CC-2894,3224005
CC-2894,3223857.0
CC-2895,3225311
CC-2895,3225311.0
CC-2896,3225557
CC-2896,3225557.0
CC-2897,3220640
CC-2897,3220665
CC-2897,3224301
CC-2897,3224371
CC-2897,3220640.0
CC-2898,3206164
CC-2898,3209209
CC-2898,3213767
CC-2898,3217996
CC-2898,3218034
CC-2898,3221057
CC-2898,3223022
CC-2898,3206164.0
CC-2899,3225554
CC-2899,3225599
CC-2899,3225554.0
CC-2900,3224537
CC-2900,3225306
CC-2900,3224537.0
CC-2901,3224223
CC-2901,3224223.0
CC-2902,3224089
CC-2902,3224089.0
CC-2903,3224107
CC-2903,3224107.0
CC-2904,3224077
CC-2904,3224077.0
CC-2905,3222494
CC-2905,3222509
CC-2905,3222601
CC-2905,3222742
CC-2905,3222494.0
CC-2906,3223826
CC-2906,3223826.0
CC-2907,3226254
CC-2908,3224070
CC-2908,3224070.0
CC-2909,3225551
CC-2909,3225551.0
CC-2910,3224320
CC-2910,3224977
CC-2910,3224320.0
CC-2911,3225520
CC-2912,3226319
CC-2912,3226319.0
CC-2913,3225691
CC-2913,3225691.0
CC-2914,3225454
CC-2914,3225454.0
CC-2915,3206499
CC-2915,3206925
CC-2915,3210689
CC-2915,3213324
CC-2915,3214880
CC-2915,3214940
CC-2915,3216251
CC-2915,3216797
CC-2915,3216836
CC-2915,3220947
CC-2915,3220966
CC-2915,3225230
CC-2915,3225231
CC-2915,3225291
CC-2915,3206499.0
CC-2916,3225481
CC-2916,3225481.0
CC-2917,3225515
CC-2917,3225515.0
CC-2918,3224683
CC-2918,3224683.0
CC-2919,3223032
CC-2919,3224590
CC-2919,3223032.0
CC-2920,3226826
CC-2920,3226826.0
CC-2921,3223803
CC-2921,3223923
CC-2921,3223926
CC-2921,3224012
CC-2921,3224389
CC-2921,3225166
CC-2921,3225174
CC-2921,3223803.0
CC-2922,3225585
CC-2922,3225711
CC-2922,3225736
CC-2922,3225585.0
CC-2923,3223936
CC-2923,3223936.0
CC-2924,3226033
CC-2924,3226033.0
CC-2925,3223979
CC-2925,3223979.0
CC-2926,3222112
CC-2926,3225912
CC-2926,3222112.0
CC-2927,3227124
CC-2927,3227124.0
CC-2928,3226616
CC-2928,3226616.0
CC-2929,3226022
CC-2929,3226022.0
CC-2930,3226564
CC-2930,3227032
CC-2930,3226564.0
CC-2931,3224850
CC-2931,3224850.0
CC-2932,3226470
CC-2932,3226470.0
CC-2933,3225767
CC-2933,3225767.0
CC-2934,3227368
CC-2934,3227368.0
CC-2935,3227871
CC-2935,3227895
CC-2935,3227871.0
CC-2936,3225559
CC-2936,3225562
CC-2936,3225559.0
CC-2937,3227523
CC-2938,3226590
CC-2938,3226590.0
CC-2939,3224835
CC-2939,3224835.0
CC-2940,3221121
CC-2940,3225649
CC-2940,3221121.0
CC-2941,3224292
CC-2941,3225362
CC-2941,3224292.0
CC-2942,3223200
CC-2942,3223226
CC-2942,3224870
CC-2942,3224875
CC-2942,3226798
CC-2942,3223200.0
CC-2943,3227142
CC-2943,3227147
CC-2943,3227142.0
CC-2944,3225692
CC-2944,3225692.0
CC-2945,3217954
CC-2945,3218174
CC-2945,3218194
CC-2945,3220313
CC-2945,3220336
CC-2945,3221525
CC-2945,3222281
CC-2945,3222287
CC-2945,3222353
CC-2945,3223572
CC-2945,3225878
CC-2945,3226916
CC-2945,3217954.0
CC-2946,3223135
CC-2946,3227500
CC-2946,3223135.0
CC-2947,3222820
CC-2947,3222847
CC-2947,3222865
CC-2947,3224968
CC-2947,3222820.0
CC-2948,3224912
CC-2948,3224915
CC-2948,3224916
CC-2948,3224917
CC-2948,3224912.0
CC-2949,3226863
CC-2949,3226933
CC-2949,3226934
CC-2949,3226863.0
CC-2950,3226289
CC-2950,3226289.0
CC-2951,3222799
CC-2951,3222808
CC-2951,3222829
CC-2951,3224187
CC-2951,3225399
CC-2951,3222799.0
CC-2952,3229047
CC-2953,3226021
CC-2953,3226021.0
CC-2954,3227532
CC-2954,3227532.0
CC-2955,3220473
CC-2955,3220482
CC-2955,3220490
CC-2955,3223940
CC-2955,3226763
CC-2955,3227106
CC-2955,3229000
CC-2955,3220473.0
CC-2956,3229414
CC-2957,3225796
CC-2957,3225796.0
CC-2958,3229562
CC-2958,3229562.0
CC-2959,3226807
CC-2959,3226807.0
CC-2960,3227904
CC-2960,3227904.0
CC-2961,3227327
CC-2961,3227403
CC-2961,3227835
CC-2961,3228743
CC-2961,3228785
CC-2961,3228798
CC-2961,3228852
CC-2961,3229095
CC-2961,3229473
CC-2961,3229693
CC-2961,3227327.0
CC-2962,3227169
CC-2962,3227169.0
CC-2963,3228905
CC-2963,3229011
CC-2963,3228905.0
CC-2964,3226855
CC-2964,3226855.0
CC-2965,3205789
CC-2965,3206250
CC-2965,3211630
CC-2965,3211679
CC-2965,3211692
CC-2965,3214231
CC-2965,3215303
CC-2965,3216459
CC-2965,3221703
CC-2965,3225459
CC-2965,3226499
CC-2965,3227024
CC-2965,3227069
CC-2965,3229751
CC-2965,3205789.0
CC-2966,3229794
CC-2966,3229794.0
CC-2967,3230434
CC-2967,3230473
CC-2967,3230608
CC-2967,3230434.0
CC-2968,3230654
CC-2968,3230654.0
CC-2969,3229432
CC-2970,3227353
CC-2970,3227380
CC-2970,3227673
CC-2970,3227738
CC-2970,3229257
CC-2970,3229353
CC-2970,3229395
CC-2970,3229440
CC-2970,3229741
CC-2970,3230015
CC-2970,3230689
CC-2970,3227353.0
CC-2971,3207649
CC-2971,3229520
CC-2971,3207649.0
CC-2972,3231007
CC-2972,3231023
CC-2972,3231036
CC-2972,3231094
CC-2972,3231007.0
CC-2973,3227554
CC-2973,3227554.0
CC-2974,3228200
CC-2974,3228205
CC-2974,3228200.0
CC-2975,3228060
CC-2975,3228060.0
CC-2976,3210665
CC-2976,3213425
CC-2976,3213433
CC-2976,3213441
CC-2976,3213461
CC-2976,3213470
CC-2976,3213623
CC-2976,3216509
CC-2976,3220882
CC-2976,3221519
CC-2976,3221585
CC-2976,3225110
CC-2976,3229622
CC-2976,3229717
CC-2976,3210665.0
CC-2977,3221389
CC-2977,3223393
CC-2977,3223529
CC-2977,3228159
CC-2977,3221389.0
CC-2978,3230391
CC-2978,3230391.0
CC-2979,3229972
CC-2979,3229972.0
CC-2980,3227913
CC-2980,3227913.0
CC-2981,3230715
CC-2981,3230715.0
CC-2982,3229261
CC-2982,3229261.0
CC-2983,3230322
CC-2983,3230322.0
CC-2984,3222916
CC-2984,3223230
CC-2984,3228836
CC-2984,3222916.0
CC-2985,3181760
CC-2985,3231674
CC-2985,3183441
CC-2985,3181760.0
CC-2986,3230964
CC-2986,3230964.0
CC-2987,3230853
CC-2987,3230853.0
CC-2988,3229112
CC-2988,3229112.0
CC-2989,3228093
CC-2989,3228114
CC-2989,3228120
CC-2989,3228148
CC-2989,3231695
CC-2989,3231697
CC-2989,3231698
CC-2989,3231702
CC-2989,3231705
CC-2989,3228093.0
CC-2990,3229238
CC-2990,3229238.0
CC-2991,3228828
CC-2991,3228828.0
CC-2992,3228502
CC-2992,3228599
CC-2992,3228502.0
CC-2993,3228300
CC-2993,3228300.0
CC-2994,3230597
CC-2994,3230597.0
CC-2995,3228480
CC-2995,3228580
CC-2995,3228620
CC-2995,3228480.0
CC-2996,3223316
CC-2996,3223732
CC-2996,3226945
CC-2996,3231469
CC-2996,3223316.0
CC-2997,3227605
CC-2997,3227894
CC-2997,3230419
CC-2997,3227605.0
CC-2998,3227780
CC-2998,3227848
CC-2998,3229568
CC-2998,3230118
CC-2998,3231489
CC-2998,3231491
CC-2998,3227780.0
CC-2999,3231574
CC-2999,3231574.0
CC-3000,3223891
CC-3000,3229466
CC-3000,3229503
CC-3000,3223891.0
CC-3001,3229121
CC-3001,3229121.0
CC-3002,3230160
CC-3002,3230160.0
CC-3003,3231977
CC-3003,3231977.0
CC-3004,3230666
CC-3004,3230666.0
CC-3005,3231266
CC-3005,3231266.0
CC-3006,3232052
CC-3006,3232052.0
CC-3007,3232960
CC-3007,3232960.0
CC-3008,3224677
CC-3008,3224722
CC-3008,3224813
CC-3008,3228695
CC-3008,3224677.0
CC-3009,3231565
CC-3009,3231565.0
CC-3010,3232941
CC-3011,3232503
CC-3011,3232503.0
CC-3012,3231551
CC-3012,3231551.0
CC-3013,3227860
CC-3013,3229420
CC-3013,3227860.0
CC-3014,3231022
CC-3014,3231022.0
CC-3015,3224133
CC-3015,3229316
CC-3015,3224133.0
CC-3016,3229369
CC-3016,3229369.0
CC-3017,3232618
CC-3017,3232618.0
CC-3018,3230847
CC-3018,3230847.0
CC-3019,3233298
CC-3019,3233298.0
CC-3020,3233131
CC-3021,3234417
CC-3021,3234417.0
CC-3022,3232536
CC-3022,3232536.0
CC-3023,3233718
CC-3023,3233781
CC-3023,3233718.0
CC-3024,3228855
CC-3024,3234241
CC-3024,3228855.0
CC-3025,3230803
CC-3025,3232515
CC-3025,3232522
CC-3025,3230803.0
CC-3026,3234877
CC-3026,3234877.0
CC-3027,3233244
CC-3027,3233244.0
CC-3028,3232946
CC-3028,3232946.0
CC-3029,3230435
CC-3029,3234966
CC-3029,3230435.0
CC-3030,3234296
CC-3030,3234296.0
CC-3031,3230945
CC-3031,3233454
CC-3031,3233554
CC-3031,3233556
CC-3031,3230945.0
CC-3032,3232590
CC-3032,3232590.0
CC-3033,3235195
CC-3033,3235195.0
CC-3034,3228584
CC-3034,3230251
CC-3034,3232305
CC-3034,3228584.0
CC-3035,3233612
CC-3035,3233968
CC-3035,3233612.0
CC-3036,3234569
CC-3036,3234569.0
CC-3037,3234760
CC-3037,3234760.0
CC-3038,3232535
CC-3038,3232535.0
CC-3039,3227364
CC-3039,3228001
CC-3039,3229286
CC-3039,3231610
CC-3039,3231612
CC-3039,3232900
CC-3039,3233820
CC-3039,3234600
CC-3039,3227364.0
CC-3040,3230425
CC-3040,3232057
CC-3040,3230425.0
CC-3041,3225428
CC-3041,3226477
CC-3041,3226528
CC-3041,3228923
CC-3041,3228989
CC-3041,3229427
CC-3041,3229542
CC-3041,3235780
CC-3041,3235840
CC-3041,3225428.0
CC-3042,3230952
CC-3042,3232403
CC-3042,3230952.0
CC-3043,3233520
CC-3043,3233520.0
CC-3044,3234677
CC-3044,3235624
CC-3044,3234677.0
CC-3045,3235382
CC-3045,3236092
CC-3045,3235382.0
CC-3046,3235034
CC-3046,3235034.0
CC-3047,3223360
CC-3047,3225928
CC-3047,3225944
CC-3047,3225954
CC-3047,3226055
CC-3047,3226067
CC-3047,3226189
CC-3047,3226237
CC-3047,3228355
CC-3047,3233680
CC-3047,3223360.0
CC-3048,3235627
CC-3048,3235627.0
CC-3049,3235099
CC-3049,3235099.0
CC-3050,3235943
CC-3051,3234870
CC-3051,3234870.0
CC-3052,3236182
CC-3052,3236212
CC-3052,3236316
CC-3052,3236182.0
CC-3053,3234469
CC-3053,3234469.0
CC-3054,3220455
CC-3054,3224110
CC-3054,3226545
CC-3054,3226572
CC-3054,3226594
CC-3054,3226681
CC-3054,3227173
CC-3054,3229029
CC-3054,3230889
CC-3054,3231274
CC-3054,3231495
CC-3054,3232363
CC-3054,3232431
CC-3054,3232527
CC-3054,3220455.0
CC-3055,3227262
CC-3055,3234025
CC-3055,3234033
CC-3055,3227262.0
CC-3056,3232828
CC-3056,3232828.0
CC-3057,3218930
CC-3057,3220076
CC-3057,3221830
CC-3057,3222476
CC-3057,3225925
CC-3057,3226020
CC-3057,3229636
CC-3057,3229649
CC-3057,3232759
CC-3057,3232842
CC-3057,3233129
CC-3057,3233315
CC-3057,3234979
CC-3057,3235207
CC-3057,3235210
CC-3057,3218930.0
CC-3058,3232585
CC-3058,3232585.0
CC-3059,3235851
CC-3059,3235851.0
CC-3060,3232657
CC-3060,3232657.0
CC-3061,3233124
CC-3061,3233124.0
CC-3062,3233386
CC-3062,3233386.0
CC-3063,3230180
CC-3063,3233570
CC-3063,3236393
CC-3063,3230180.0
CC-3064,3236213
CC-3064,3236213.0
CC-3065,3236548
CC-3065,3236548.0
CC-3066,3226585
CC-3066,3227379
CC-3066,3234183
CC-3066,3226585.0
CC-3067,3230530
CC-3067,3232593
CC-3067,3233130
CC-3067,3233174
CC-3067,3234003
CC-3067,3230530.0
CC-3068,3236601
CC-3068,3236601.0
CC-3069,3235283
CC-3069,3235283.0
CC-3070,3236330
CC-3070,3236330.0
CC-3071,3220291
CC-3071,3221959
CC-3071,3221962
CC-3071,3224747
CC-3071,3224755
CC-3071,3226069
CC-3071,3226074
CC-3071,3226123
CC-3071,3226597
CC-3071,3227888
CC-3071,3227898
CC-3071,3232488
CC-3071,3232508
CC-3071,3236238
CC-3071,3236258
CC-3071,3236403
CC-3071,3220291.0
CC-3072,3235087
CC-3072,3235087.0
CC-3073,3235092
CC-3073,3235092.0
CC-3074,3232418
CC-3074,3235230
CC-3074,3232418.0
CC-3075,3226170
CC-3075,3229385
CC-3075,3229415
CC-3075,3229493
CC-3075,3230963
CC-3075,3231510
CC-3075,3231628
CC-3075,3231631
CC-3075,3232344
CC-3075,3232638
CC-3075,3232662
CC-3075,3232682
CC-3075,3233508
CC-3075,3234340
CC-3075,3234380
CC-3075,3226170.0
CC-3076,3234703
CC-3076,3234764
CC-3076,3234703.0
CC-3077,3231534
CC-3077,3236477
CC-3077,3236543
CC-3077,3236551
CC-3077,3231534.0
CC-3078,3235228
CC-3078,3235228.0
CC-3079,3224407
CC-3079,3224421
CC-3079,3227395
CC-3079,3228738
CC-3079,3228873
CC-3079,3228910
CC-3079,3228965
CC-3079,3229170
CC-3079,3229528
CC-3079,3233879
CC-3079,3234059
CC-3079,3234250
CC-3079,3234576
CC-3079,3236595
CC-3079,3224407.0
CC-3080,3237506
CC-3080,3237506.0
CC-3081,3237089
CC-3081,3237089.0
CC-3082,3236646
CC-3082,3236646.0
CC-3083,3234549
CC-3083,3234564
CC-3083,3234646
CC-3083,3235284
CC-3083,3235289
CC-3083,3234549.0
CC-3084,3238074
CC-3084,3238089
CC-3084,3238074.0
CC-3085,3231738
CC-3085,3231751
CC-3085,3231776
CC-3085,3237600
CC-3085,3237671
CC-3085,3237694
CC-3085,3231738.0
CC-3086,3238080
CC-3086,3238102
CC-3086,3238111
CC-3086,3238139
CC-3086,3238080.0
CC-3087,3235260
CC-3087,3235260.0
CC-3088,3234955
CC-3088,3236380
CC-3088,3234955.0
CC-3089,3237993
CC-3089,3237993.0
CC-3090,3238528
CC-3090,3238528.0
CC-3091,3238551
CC-3091,3238562
CC-3091,3238551.0
CC-3092,3239092
CC-3093,3155135
CC-3093,3155596
CC-3093,3155744
CC-3093,3155776
CC-3093,3156525
CC-3093,3156555
CC-3093,3156710
CC-3093,3158657
CC-3093,3159097
CC-3093,3161565
CC-3093,3162409
CC-3093,3164056
CC-3093,3164147
CC-3093,3165245
CC-3093,3165278
CC-3093,3165312
CC-3093,3165365
CC-3093,3165700
CC-3093,3166299
CC-3093,3168104
CC-3093,3171366
CC-3093,3173102
CC-3093,3173242
CC-3093,3173274
CC-3093,3176024
CC-3093,3178605
CC-3093,3178634
CC-3093,3180342
CC-3093,3180529
CC-3093,3181771
CC-3093,3181815
CC-3093,3182471
CC-3093,3182668
CC-3093,3182795
CC-3093,3182959
CC-3093,3183297
CC-3093,3183424
CC-3093,3183946
CC-3093,3184857
CC-3093,3184860
CC-3093,3185449
CC-3093,3187858
CC-3093,3188109
CC-3093,3188118
CC-3093,3188972
CC-3093,3189285
CC-3093,3191029
CC-3093,3191045
CC-3093,3191061
CC-3093,3191079
CC-3093,3191230
CC-3093,3191346
CC-3093,3191391
CC-3093,3191500
CC-3093,3192688
CC-3093,3195124
CC-3093,3195704
CC-3093,3197478
CC-3093,3197939
CC-3093,3199399
CC-3093,3199410
CC-3093,3199541
CC-3093,3199542
CC-3093,3202700
CC-3093,3203849
CC-3093,3204735
CC-3093,3204757
CC-3093,3206002
CC-3093,3206029
CC-3093,3206036
CC-3093,3206168
CC-3093,3206225
CC-3093,3206356
CC-3093,3206434
CC-3093,3206495
CC-3093,3208182
CC-3093,3208208
CC-3093,3210021
CC-3093,3210087
CC-3093,3210106
CC-3093,3210415
CC-3093,3212396
CC-3093,3214960
CC-3093,3215287
CC-3093,3215301
CC-3093,3221112
CC-3093,3221836
CC-3093,3222190
CC-3093,3223148
CC-3093,3223203
CC-3093,3228440
CC-3093,3228479
CC-3093,3233180
CC-3093,3237753
CC-3093,3239331
CC-3093,3239579
CC-3093,3155135.0
CC-3094,3231690
CC-3094,3236186
CC-3094,3231690.0
CC-3095,3234395
CC-3095,3234405
CC-3095,3237997
CC-3095,3234395.0
CC-3096,3240088
CC-3097,3236497
CC-3097,3236497.0
CC-3098,3238397
CC-3098,3238397.0
CC-3099,3237954
CC-3099,3237954.0
CC-3100,3236636
CC-3100,3236636.0
CC-3101,3233693
CC-3101,3236320
CC-3101,3236587
CC-3101,3236950
CC-3101,3239401
CC-3101,3239418
CC-3101,3239454
CC-3101,3233693.0
CC-3102,3236984
CC-3102,3236984.0
CC-3103,3240209
CC-3104,3237015
CC-3104,3237015.0
CC-3105,3241264
CC-3106,3239388
CC-3106,3239388.0
CC-3107,3241425
CC-3108,3200804
CC-3108,3200942
CC-3108,3200983
CC-3108,3201222
CC-3108,3201250
CC-3108,3204422
CC-3108,3205406
CC-3108,3206152
CC-3108,3208116
CC-3108,3211758
CC-3108,3213838
CC-3108,3214610
CC-3108,3216638
CC-3108,3217369
CC-3108,3217452
CC-3108,3222409
CC-3108,3223775
CC-3108,3226500
CC-3108,3233011
CC-3108,3239850
CC-3108,3200804.0
CC-3109,3240608
CC-3109,3240608.0
CC-3110,3230642
CC-3110,3230738
CC-3110,3230749
CC-3110,3234912
CC-3110,3234945
CC-3110,3238532
CC-3110,3230642.0
CC-3111,3235926
CC-3111,3237958
CC-3111,3238477
CC-3111,3239950
CC-3111,3240698
CC-3111,3241155
CC-3111,3241321
CC-3111,3235926.0
CC-3112,3237874
CC-3112,3237874.0
CC-3113,3232198
CC-3113,3233758
CC-3113,3238751
CC-3113,3232198.0
CC-3114,3241757
CC-3115,3239598
CC-3115,3239598.0
CC-3116,3238850
CC-3116,3238850.0
CC-3117,3230080
CC-3117,3232228
CC-3117,3233668
CC-3117,3234606
CC-3117,3234690
CC-3117,3237938
CC-3117,3237947
CC-3117,3230080.0
CC-3118,3238164
CC-3118,3238164.0
CC-3119,3225407
CC-3119,3229456
CC-3119,3229553
CC-3119,3229577
CC-3119,3236632
CC-3119,3236640
CC-3119,3236835
CC-3119,3236876
CC-3119,3236897
CC-3119,3236936
CC-3119,3236986
CC-3119,3237006
CC-3119,3240323
CC-3119,3240366
CC-3119,3240415
CC-3119,3240417
CC-3119,3240450
CC-3119,3225407.0
CC-3120,3239367
CC-3120,3239452
CC-3120,3242052
CC-3120,3242057
CC-3120,3239367.0
CC-3121,3239694
CC-3121,3239694.0
CC-3122,3240514
CC-3122,3240514.0
CC-3123,3227861
CC-3123,3227939
CC-3123,3234781
CC-3123,3240546
CC-3123,3227861.0
CC-3124,3241442
CC-3124,3241515
CC-3124,3241442.0
CC-3125,3239924
CC-3125,3241988
CC-3125,3239924.0
CC-3126,3242095
CC-3126,3242095.0
CC-3127,3239858
CC-3127,3240203
CC-3127,3240205
CC-3127,3240252
CC-3127,3240359
CC-3127,3239858.0
CC-3128,3239659
CC-3128,3239659.0
CC-3129,3241820
CC-3129,3241854
CC-3129,3241820.0
CC-3130,3241752
CC-3130,3241752.0
CC-3131,3242009
CC-3131,3242009.0
CC-3132,3242648
CC-3133,3233709
CC-3133,3237862
CC-3133,3239978
CC-3133,3233709.0
CC-3134,3236581
CC-3134,3239280
CC-3134,3236581.0
CC-3135,3242213
CC-3135,3242213.0
CC-3136,3241674
CC-3136,3241674.0
CC-3137,3234615
CC-3137,3235809
CC-3137,3235933
CC-3137,3238116
CC-3137,3238344
CC-3137,3238357
CC-3137,3241686
CC-3137,3241710
CC-3137,3241719
CC-3137,3241736
CC-3137,3234615.0
CC-3138,3229102
CC-3138,3229207
CC-3138,3232017
CC-3138,3237761
CC-3138,3241073
CC-3138,3241098
CC-3138,3229102.0
CC-3139,3241987
CC-3139,3242008
CC-3139,3241987.0
CC-3140,3239032
CC-3140,3239032.0
CC-3141,3239544
CC-3141,3239946
CC-3141,3239544.0
CC-3142,3240008
CC-3142,3240051
CC-3142,3240008.0
CC-3143,3240322
CC-3143,3240800
